---------------------------------------------------
               坐标值         面积                  
---------------------------------------------------
              (67 , 62)          10                  
              (67 , 65)          1                  
              (67 , 74)          3                  
              (68 , 19)          1                  
              (68 , 25)          1                  
              (68 , 32)          5                  
              (68 , 37)          2                  
              (68 , 60)          1                  
              (68 , 68)          2                  
              (68 , 85)          3                  
              (68 , 93)          5                  
              (69 , 58)          3                  
              (69 , 70)          1                  
              (69 , 73)          5                  
              (70 , 7)          5                  
              (70 , 12)          1                  
              (70 , 15)          1                  
              (70 , 26)          1                  
              (70 , 46)          8                  
              (70 , 65)          6                  
              (70 , 78)          1                  
              (70 , 88)          1                  
              (70 , 96)          8                  
              (71 , 35)          1                  
              (71 , 41)          4                  
              (71 , 74)          1                  
              (71 , 85)          3                  
              (72 , 6)          2                  
              (72 , 17)          3                  
              (72 , 29)          6                  
              (72 , 53)          3                  
              (72 , 67)          1                  
              (72 , 81)          2                  
              (72 , 91)          3                  
              (73 , 2)          1                  
              (73 , 27)          1                  
              (73 , 57)          1                  
              (74 , 8)          11                  
              (74 , 21)          3                  
              (74 , 23)          4                  
              (74 , 35)          1                  
              (74 , 45)          1                  
              (74 , 59)          1                  
              (74 , 71)          7                  
              (74 , 78)          1                  
              (74 , 87)          4                  
              (75 , 3)          1                  
              (75 , 39)          6                  
              (75 , 47)          1                  
              (75 , 51)          1                  
              (75 , 67)          2                  
              (75 , 93)          1                  
              (76 , 18)          1                  
              (76 , 43)          6                  
              (76 , 45)          1                  
              (76 , 53)          1                  
              (76 , 56)          7                  
              (76 , 78)          6                  
              (76 , 90)          2                  
              (77 , 6)          4                  
              (77 , 24)          1                  
              (77 , 31)          1                  
              (77 , 36)          1                  
              (77 , 64)          1                  
              (77 , 83)          1                  
              (77 , 86)          1                  
              (77 , 97)          2                  
              (78 , 2)          1                  
              (78 , 16)          1                  
              (78 , 18)          3                  
              (78 , 21)          2                  
              (78 , 26)          7                  
              (78 , 33)          1                  
              (78 , 48)          4                  
              (78 , 52)          1                  
              (78 , 54)          1                  
              (78 , 62)          2                  
              (78 , 67)          1                  
              (78 , 69)          1                  
              (78 , 99)          1                  
              (79 , 11)          2                  
              (79 , 13)          1                  
              (79 , 24)          4                  
              (79 , 56)          5                  
              (79 , 82)          2                  
              (79 , 87)          1                  
              (79 , 90)          2                  
              (80 , 0)          9                  
              (80 , 15)          1                  
              (80 , 50)          16                  
              (80 , 65)          1                  
              (80 , 73)          1                  
              (80 , 84)          6                  
              (80 , 95)          7                  
              (81 , 35)          1                  
              (81 , 45)          1                  
              (81 , 77)          2                  
              (81 , 92)          1                  
              (82 , 7)          2                  
              (82 , 10)          1                  
              (82 , 14)          1                  
              (82 , 17)          1                  
              (82 , 32)          2                  
              (82 , 37)          1                  
              (82 , 80)          1                  
              (82 , 89)          6                  
              (83 , 12)          2                  
              (83 , 20)          7                  
              (83 , 24)          1                  
              (83 , 35)          1                  
              (83 , 44)          1                  
              (83 , 59)          1                  
              (83 , 61)          1                  
              (83 , 72)          1                  
              (84 , 6)          1                  
              (84 , 40)          1                  
              (84 , 69)          2                  
              (84 , 74)          8                  
              (84 , 80)          1                  
              (84 , 84)          7                  
              (84 , 94)          1                  
              (85 , 4)          1                  
              (85 , 24)          1                  
              (85 , 28)          3                  
              (85 , 32)          2                  
              (85 , 38)          1                  
              (85 , 59)          10                  
              (85 , 63)          2                  
              (85 , 92)          1                  
              (86 , 22)          1                  
              (86 , 44)          2                  
              (86 , 46)          1                  
              (86 , 61)          1                  
              (86 , 65)          1                  
              (86 , 71)          2                  
              (86 , 99)          1                  
              (87 , 0)          3                  
              (87 , 4)          3                  
              (87 , 9)          1                  
              (87 , 13)          2                  
              (87 , 30)          1                  
              (87 , 33)          6                  
              (87 , 48)          3                  
